"id","timePoint","studyGroup","treatment_now","carryover_ig","z_habit","z_intention","z_attitude","z_injnorm","z_descnorm","z_pbc","z_intrinsic_mot","z_planning","z_selfcontrol","trt","carry","habit_latent","intention_latent","attitude_latent","injnorm_latent","descnorm_latent","pbc_latent","intrinsic_mot_latent","perceived_comp_latent","perceived_choice_latent","extrinsic_mot_latent","planning_latent","selfcontrol_latent","motivational_comp_latent","zimo_discat_latent","zimo_enjoy_latent","zimo_risk_latent","age","gender","prior_app","income","age_c","female","male","income_low","income_med","income_high","age_25_50","BStel","InBew","OutBew","rand_pa","pa_driver_small","weeklyMET_minutes","steps_day","treat_phase_pa","vpa_share","mpa_share","lpa_share","share_sum","lpa_met_week","mpa_met_week","vpa_met_week","lpa_min_week","mpa_min_week","vpa_min_week","pa_light_days","pa_mod_days","pa_vig_days","pa_light_minutes","pa_mod_minutes","pa_vig_minutes","weeklyMET_minutes_check","habit_1","habit_2","habit_3","habit_4","intention_1","intention_2","intention_3","attitude_1","attitude_2","attitude_3","attitude_4","attitude_5","norm_inj_1","norm_inj_2","norm_inj_3","norm_desc_1","norm_desc_2","norm_desc_3","pbc_1","pbc_2","pbc_3","pbc_4","intrinsic_mot_1","intrinsic_mot_2","intrinsic_mot_3","perceived_comp_1","perceived_comp_2","perceived_comp_3","perceived_choice_1","perceived_choice_2","perceived_choice_3","extrinsic_mot_1","extrinsic_mot_2","extrinsic_mot_3","action_planning_1","action_planning_2","action_planning_3","action_planning_4","self_control_1","self_control_2","self_control_3","motivational_comp_1","motivational_comp_2","motivational_comp_3","motivational_comp_4","bmzi_fitness","bmzi_health","bmzi_body","bmzi_social","bmzi_competition","bmzi_distraction","bmzi_aesthetics","zimo_discat5","zimo_enjoy1","zimo_enjoy2","zimo_enjoy3","zimo_risk1","zimo_risk2","zimo_risk3","app_use_prob","app_use_yesno","app_use_days","tam_usefulness_1","tam_usefulness_2","tam_usefulness_3","tam_ease_1","tam_ease_2","tam_ease_3","tam_enjoyment_1","tam_enjoyment_2","tam_enjoyment_3","tam_trust_1","tam_trust_2","tam_trust_3","tam_future_use_1","tam_future_use_2","tam_future_use_3"
106,"T3","CG",TRUE,FALSE,0.588609160307354,-0.671163337012123,-1.082652351985,-0.817790463303855,-0.368058937227058,1.08496447469618,-1.19354388661619,-1.28090273513219,-0.760700916009552,1,0,3.78919563695341,4.32968588553106,4.68021614468573,3.80476385351572,3.46683868061009,5.60769122680366,2.87927994908582,2.37650632966058,3.15526696387094,NA,1.40881809720052,2.70588968747124,4.37672079796902,2.93079986304274,2.74479651825001,0.361808353130741,53,0,0,2,13.16,0,1,0,1,0,0,12.5,2.6,0.7,107.099226878454,12.9173591928192,732,3486,1,0.0146963404747657,0.260602204180323,0.724701455344912,1,530.481465312475,190.760813459996,10.7577212275285,176.827155104158,38.1521626919992,1.19530235861428,5,2,0,35,19,NA,715,3,4,5,3,6,5,4,4,5,5,6,5,4,5,3,2,NA,NA,5,5,6,5,3,3,3,3,2,3,3,3,3,1,2,2,NA,2,1,1,2,4,3,4,4,4,NA,4,3,3,2,3,3,1,2,3,3,3,1,1,1,0.437823499114202,1,3,7,6,7,4,6,5,NA,6,3,5,5,5,5,5,5
107,"T3","IG",FALSE,TRUE,-1.6829780274113,-0.645410261830506,-2.36751826889293,-1.77622667589201,-1.77127488745267,-1.20045169680678,-0.684743472447487,0.0147508572521304,0.662047465306516,0,1,-0.00840196682734717,3.62778137916343,2.51051371695291,1.36075332869066,1.94104754984171,3.51098687003399,2.76371367863155,2.435452869924,2.82832953863107,NA,2.66251904803884,3.68646979873562,3.5248099825744,2.93208497634273,2.04181546903663,0.752137619595,18,1,1,3,-21.84,1,0,0,0,1,0,13.9,6.1,0.1,-187.458338677701,-68.3840363131229,1237,5890,1,0.0194870575487592,0.303963589892223,0.676549352559018,1.00510036322987,836.891549115505,376.00296069668,24.1054901878151,278.963849705168,75.200592139336,2.67838779864612,7,3,0,40,25,NA,1215,1,1,1,1,4,4,3,2,3,2,2,3,1,1,1,2,NA,3,4,5,4,3,NA,2,3,2,2,2,3,3,3,1,2,0,3,3,2,2,4,4,4,4,3,3,3,5,4,2,2,3,3,1,3,1,2,2,1,1,1,0.549833997312478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"T3","CG",TRUE,FALSE,-0.32591833230805,-0.826324117411853,-0.379160185908795,-0.329744775468405,0.102351297352095,-1.20910978959688,-2.19381014662677,-0.86172612297603,0.977148015183588,1,0,3.63035459522565,4.6559621564318,4.26715398720471,3.97157177075467,4.66524319803009,3.78108063720529,2.27167219304013,3.451277501619,2.38673711867612,0.803994471337254,1.84309568912615,4.0797160800505,4.12095917372957,2.92493624626736,4.49677042201332,2.82478142660896,35,1,0,1,-4.84,1,0,1,0,0,1,13.9,3.9,3.8,-19.0247851276226,-9.15122701000919,792,3771,1,0.0273030747310258,0.236577093093656,0.736119832175318,1,583.006907082852,187.369057730176,21.6240351869725,194.335635694284,37.4738115460351,2.40267057633027,6,1,0,32,37,NA,761,4,3,3,3,5,4,4,5,4,4,5,4,2,4,5,4,6,4,4,2,4,NA,3,3,2,3,4,3,2,3,2,1,1,1,2,1,2,2,4,4,4,4,5,4,4,4,4,3,2,2,2,NA,3,5,5,5,3,3,4,0.679178699175393,1,7,5,6,5,5,5,4,5,5,5,4,4,5,6,5,4
109,"T3","IG",FALSE,TRUE,0.747147668292495,-0.317932894111393,0.388908490773643,0.159816774237093,0.573195563365307,-0.0493873620751717,-0.692201448438272,-0.111633451471176,-1.26071632861105,0,1,3.90816466533163,3.86374795910447,5.27398407174035,4.67961899427042,5.32927412374104,5.0583652423574,3.73677610260344,3.12521354458306,2.98269726491248,1.97640842190276,2.25923596173702,2.43359859604414,4.92064385236554,0.352413589053405,3.36923564052369,1.09449914454055,51,1,0,2,11.16,1,0,0,1,0,0,10.7,5.3,2.5,134.65613495356,14.7744622752984,1159,5519,1,0.0138852961911028,0.306550058220823,0.679564645588074,1.00064063722966,787.615424236578,355.291517477934,16.0930582854881,262.538474745526,71.0583034955868,1.78811758727645,7,3,0,38,24,NA,1158,3,5,4,4,NA,4,5,5,5,5,6,5,4,5,5,7,4,6,4,4,6,4,4,4,4,3,3,3,3,NA,3,2,1,1,2,2,3,2,2,3,2,NA,5,5,5,3,3,5,4,2,5,4,1,4,3,3,1,1,1,0.53742984534375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,"T3","IG",FALSE,TRUE,0.783172817463663,1.17130555681014,0.209583039237242,0.574951871065514,0.75572423153387,0.709818632386364,-0.214887477741287,1.0726571751271,1.31099626168708,0,1,2.78949129321439,6.80929276006417,5.30417227352069,3.93491638086381,3.77682299294703,5.16041793931704,3.26799821449451,2.71030266947927,2.59014083088224,1.86253265750838,3.06403482461156,4.16832481103095,3.79642368585532,1.01486554260999,4.36853513362712,2.40667058951818,43,1,0,2,3.16,1,0,0,1,0,1,11,5.6,4.4,-166.074233756438,26.7276084571514,318,1514,1,0,0.271340874563903,0.728659125436097,1,231.713601888679,86.286398111321,0,77.2378672962263,17.2572796222642,0,2,1,0,39,17,NA,319,3,2,2,3,6,6,7,5,5,5,5,5,4,4,3,4,4,4,5,6,4,5,4,4,4,2,3,2,2,2,3,2,2,2,4,3,3,3,4,4,NA,4,4,4,3,4,5,2,4,2,4,4,1,5,4,5,2,2,2,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,"T3","IG",FALSE,TRUE,-0.299598915169164,-0.458078274929717,-0.714191441709029,1.89713756058243,0.162467627067964,-0.959037717561439,-0.130281775639559,-0.689715253703869,-0.601851807584683,0,1,2.26785370488757,4.23190517946555,4.46010057088691,5.64532597768444,3.32920497519444,3.46294081376997,3.86950986478883,3.0792746005525,3.07408698091673,1.37493702896165,2.00206817090416,2.90475811025233,4.30153097147934,4.98175206359412,3.43855721123181,3.04674152820518,50,0,1,1,10.16,0,1,1,0,0,1,12.7,6.9,3.8,159.463779295738,-16.9090458538739,1469,6995,1,0.0149446143605746,0.235695515833795,0.74935986980563,1,1100.80964874447,346.236712759845,21.9536384956841,366.93654958149,69.247342551969,2.43929316618713,7,3,0,52,23,NA,1437,3,NA,2,3,5,5,4,4,3,3,5,5,5,6,5,3,5,3,4,3,3,3,4,4,4,3,NA,3,3,3,3,2,2,2,1,2,2,3,4,4,3,5,4,5,5,NA,4,4,3,2,2,3,4,4,4,3,3,2,4,0.598687660112452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,"T3","CG",TRUE,FALSE,0.0903696999005883,0.566183688501527,0.311235778905059,0.43468688721553,0.792053909440221,-1.63832384575339,1.38660109136094,0.133870232739851,0.484403565404984,1,0,3.69649562338174,6.76315067647018,6.31236324315715,3.60615347678459,5.3770825990583,3.77541750290459,4.57058482264436,3.74054015187505,3.42984784908802,2.14414674427351,2.75346826139426,4.19337159751612,5.31957328886776,4.34927914610059,4.79377660498984,3.23869181894307,55,1,0,2,15.16,1,0,0,1,0,0,3.7,5.6,7.4,321.085781688383,42.1954233930902,1352,6438,1,0.0167382791172713,0.222248357515782,0.761013363366947,1,1028.89006727211,300.479779361337,22.6301533665508,342.963355757371,60.0959558722675,2.51446148517231,7,2,0,49,30,NA,1329,4,4,4,3,6,7,7,5,7,4,NA,6,3,3,4,5,5,7,3,3,3,3,4,4,NA,4,3,4,4,4,4,3,NA,3,3,2,3,3,5,4,4,5,5,5,5,4,4,3,2,3,3,3,5,4,4,5,3,3,3,0.574442516811659,0,NA,5,6,6,6,6,5,5,5,5,4,4,4,5,4,6
113,"T3","CG",TRUE,FALSE,-1.5138729129153,-1.15854438454919,-0.0404905934434746,-0.345398630289568,-1.46669663932805,-0.430979780176,-1.06638435461152,-1.92314656227601,-0.102077755137728,1,0,1.00003909452337,4.55044432194269,5.30362608061008,3.99776465034606,2.74893198446944,4.35049913284124,2.76967032504405,3.15978409722106,NA,0.923745417523087,0.541885324801863,3.21682769005701,3.73766258060536,3.40914619595079,3.46974802801111,3.92327971520197,39,1,1,1,-0.840000000000003,1,0,1,0,0,1,7.3,2.8,2.8,259.503882796115,-36.4804843346921,933,4443,1,0.028269238265993,0.308370946371073,0.663359815362934,1.02508470403496,618.914707733617,287.710092964211,26.3751993021715,206.304902577872,57.5420185928422,2.93057770024127,6,2,0,34,29,NA,902,1,NA,1,1,6,4,4,6,5,5,5,6,4,3,4,3,2,2,4,4,3,5,3,3,2,2,3,3,NA,3,3,NA,1,0,1,1,1,1,3,3,3,4,4,3,4,4,4,3,2,1,2,5,3,3,2,3,4,4,3,0.750260105595118,0,NA,6,6,6,NA,5,6,3,4,NA,2,6,4,4,6,5
114,"T3","CG",TRUE,FALSE,0.549400291807205,1.82112028733496,1.79480431106056,2.02642293007173,1.54697338322951,0.873675422886497,-0.973073248289531,0.256298649346748,0.531527489493614,1,0,6.03962833840746,8.48526566580655,6.62387340196023,6.52059790242502,5.47568228285309,6.10513977789226,2.32320298555708,2.60318220171598,3.28047845960703,1.67899179035382,2.4213112479143,3.53661794715493,3.25121033811372,4.06498615383406,2.72836966727775,3.64075745209276,38,0,1,2,-1.84,0,1,0,1,0,1,18.3,2.7,4.1,12.2467926469177,88.2123589957938,1482,7057,1,0.00103422891581431,0.267958367620595,0.731007403463591,1,1083.35297193304,397.114300813721,1.53272725323681,361.117657311014,79.4228601627443,0.170303028137423,7,3,0,52,26,NA,1482,5,5,5,5,7,NA,7,7,6,7,6,6,7,6,6,7,5,6,6,7,7,NA,2,2,3,2,2,3,4,3,3,2,NA,1,2,NA,2,2,2,4,4,4,3,3,3,NA,4,4,4,2,3,1,4,3,2,3,4,5,5,0.634135591010801,1,7,5,NA,5,4,4,5,6,7,4,5,3,5,4,5,5
115,"T3","CG",TRUE,FALSE,1.41463820787771,-1.67550306622655,0.526715798954486,0.668417027855143,1.35777639552094,0.354706943150067,1.16324329703936,0.00158819303250324,-1.2862863187056,1,0,4.69282756687996,3.02427202853343,6.24763887731656,5.62500090275067,5.99575640440539,5.95649367980362,3.96503695805586,2.85835858275872,3.94793928238724,1.13071887859656,2.14821315961906,2.62415587465641,5.24905322126923,5.57561972304259,4.51234133917887,5.10848204095247,43,1,0,1,3.16,1,0,1,0,0,1,7.2,5.5,3.6,-161.884397678294,27.292873431542,645,3071,1,0,0.263699662969448,0.736300337030552,1,474.913717384706,170.086282615294,0,158.304572461569,34.0172565230587,0,5,1,0,32,34,NA,650,4,NA,5,5,3,3,2,7,7,NA,6,6,6,6,5,6,7,7,6,6,6,6,4,4,4,2,3,3,4,3,3,2,1,2,3,2,2,2,3,3,NA,5,5,5,5,4,4,3,3,2,5,4,5,4,4,4,5,5,5,0.679178699175393,0,NA,7,7,6,5,5,6,6,6,5,NA,5,4,5,6,5
116,"T3","IG",FALSE,TRUE,0.137202799077399,-0.82048475338466,0.135861680505451,-0.0636925043594302,0.578312370207163,-0.47604961291046,-1.44332382094031,0.547755468224376,-0.638070967019461,0,1,2.32817349315115,5.29530608442951,5.07953548894624,2.85816903222296,3.67756041092817,3.99900185618988,3.13095050505469,2.96385396079964,NA,1.73336856152363,2.63907021227161,2.76553579312417,4.13708530449559,3.47337774613205,4.16531221444118,1.44410040249548,49,1,0,1,9.16,1,0,1,0,0,1,0.5,3.6,2.9,-284.805566620964,-8.36900466632156,464,2210,1,0,0.223043024824001,0.776956975175999,1,360.508036481664,103.491963518336,0,120.169345493888,20.6983927036673,0,3,1,0,40,21,NA,465,3,3,NA,2,5,5,6,5,5,6,5,5,3,3,2,3,4,3,6,NA,4,3,3,4,4,2,2,2,3,4,3,2,2,2,3,2,2,3,2,2,2,4,4,4,5,5,4,4,2,2,3,3,3,4,3,4,1,2,1,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,"T3","CG",TRUE,FALSE,0.0779577182415648,0.185921246272888,-0.826644937019165,-0.67635601774932,-0.78997735973559,1.30648721167409,0.576461802406732,-0.212262017712469,1.45231238008663,1,0,NA,NA,NA,3.84030492699331,2.92458739174247,NA,NA,NA,NA,NA,2.44829854779534,4.62826776804023,NA,3.97032072078283,4.41069673319454,3.77408520209316,33,0,0,3,-6.84,0,1,0,0,1,1,4.1,6.5,2.2,-154.767750707075,42.3396806486981,NA,2881,1,0,0.295195691804402,0.704804308195598,1,426.406606458337,178.593393541663,0,142.135535486112,35.7186787083326,0,NA,NA,NA,NA,NA,NA,612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,4,3,4,0.47502081252106,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,"T3","IG",FALSE,TRUE,0.0682736645656155,0.812152437167534,0.817750892897479,-0.727281067350094,0.972035485971957,1.81462375507726,-0.180560922490643,-1.26198146979653,0.103019190254344,0,1,NA,NA,NA,3.32897144184935,5.78159330307732,NA,NA,NA,NA,NA,2.16540894200979,3.28310184189305,NA,4.95948979832488,3.24805825287253,2.66325117332055,69,1,0,1,29.16,1,0,1,0,0,0,13.7,3.3,0.1,202.594494958447,16.299369284253,NA,3643,1,7.77226430363953e-05,0.284228180749342,0.715694096607622,1,547.505983904831,217.434558273247,0.0594578219228424,182.501994634944,43.4869116546493,0.0066064246580936,NA,NA,NA,NA,NA,NA,775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,4,2,2,2,0.53742984534375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,"T3","CG",TRUE,FALSE,0.390192860373479,0.701348383954751,-0.49274250195536,0.042565418902413,-0.190141940996694,0.9917159880015,-0.588234065596411,0.921175494456587,-0.793214212176825,1,0,NA,NA,NA,4.56234908020593,3.99588823609714,NA,NA,NA,NA,NA,3.31094805781414,2.77541952517825,NA,3.28699878943689,3.74263187938444,2.56627652970232,52,1,0,2,12.16,1,0,0,1,0,0,0.5,1.2,2.7,-17.5770922112852,43.6798522404898,NA,1400,1,0,0.229817884513177,0.770182115486823,1,226.433541953126,67.566458046874,0,75.4778473177087,13.5132916093748,0,NA,NA,NA,NA,NA,NA,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,2,2,0.574442516811659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,"T3","IG",FALSE,TRUE,-0.689448466312037,-0.246719039051022,-0.264447311585632,-1.12863632662074,-0.10729366282454,0.641265610233105,-1.23935779270682,-0.114711266996727,-0.92454231840896,0,1,NA,NA,NA,3.6249824644925,4.32533728429693,NA,NA,NA,NA,NA,1.9468983403821,2.88540712200232,NA,3.21987393482188,2.48524909272394,2.62146845028607,54,1,0,2,14.16,1,0,0,1,0,0,15.4,7.1,0.1,429.434774568178,-6.74290754216297,NA,3905,1,0.0147601494030096,0.299210242489353,0.686029608107638,1,562.544278648263,245.352398841269,12.1033225104678,187.514759549421,49.0704797682539,1.3448136122742,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,4,3,0.53742984534375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,"T3","IG",FALSE,TRUE,-1.75752337674289,-0.397618501974166,0.216599658611532,-0.875308067701554,0.769920741111219,-1.11189818278876,-1.27684023550044,-0.763609915437849,0.884614476495398,0,1,0.639648043667665,5.34969466834566,5.36062059871015,3.56413374250491,4.33151079384337,4.41730005577523,NA,2.87011456773438,2.87947638696921,NA,2.51291022424525,3.77346313751613,3.83573868055439,3.41897809558684,1.70826639176582,3.27208351729305,30,1,0,1,-9.84,1,0,1,0,0,1,1.9,4.3,3.3,124.755771469873,-30.7173050412336,1203,5729,1,0.0176659235567786,0.29687701175455,0.685457064688671,1,824.604848820472,357.143045140724,21.2521060388046,274.868282940157,71.4286090281447,2.36134511542274,7,3,0,39,24,NA,1179,1,1,1,1,5,6,4,5,6,6,5,5,3,4,3,NA,3,5,4,3,4,3,NA,NA,3,3,4,3,3,3,4,0,NA,0,3,3,3,3,5,4,3,4,4,4,3,5,5,4,3,3,2,2,4,2,2,3,3,3,4,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,"T3","CG",TRUE,FALSE,-0.0253226340433768,0.0730567920919245,-0.878011641752073,-0.573898616657259,-0.992085006671912,-0.271347389801883,0.616707846040405,-1.78288437901193,-0.0200054114265097,1,0,2.6017089963803,5.74065008539109,4.95871118358698,4.01249001989208,3.04354055322665,5.43505484365918,4.10721411041195,2.64623091184601,3.55818269598738,1.97461871232162,1.52957881058834,2.9238069151111,4.51572867200801,4.26155604959138,4.04478687734436,1.67010537863091,55,1,0,2,15.16,1,0,0,1,0,0,13.5,5.7,0.8,219.304488672459,24.717215770106,898,4276,1,0.0170058312825859,0.284112254348584,0.698881914368831,1,627.59595910321,255.132804405028,15.2712364917621,209.198653034403,51.0265608810056,1.69680405464023,6,2,0,35,26,NA,890,3,3,2,3,4,6,4,7,5,5,5,5,4,4,4,3,3,4,6,5,6,6,4,4,4,NA,3,2,3,4,4,2,2,2,1,1,NA,1,2,3,3,4,5,5,5,4,4,2,4,2,3,5,4,4,4,4,1,2,1,0.574442516811659,1,7,5,5,4,5,4,5,4,6,4,7,5,5,6,5,5
123,"T3","CG",TRUE,FALSE,-1.8704118126493,-0.783891498135751,-2.05588886140866,-1.1695386895735,-1.0619778749989,-1.28083763864318,-2.00036349443267,-0.943770555873706,-1.53281702362689,1,0,1.43002994720706,3.94347356812558,3.55383504504605,2.97172567034788,1.95313438288302,3.64039582196424,2.10120589553508,3.44828414063846,3.14736458087557,1.33146953348124,1.43590681292973,2.43670633608759,3.9583042991641,2.46933992123289,3.20563920534271,2.81879192659681,63,1,1,1,23.16,1,0,1,0,0,0,0.5,0.4,0.1,236.452646010354,-51.3204472530287,854,4067,1,0.0148492956371047,0.24385986619629,0.741290838166606,1,633.062375794281,208.256325731631,12.6812984740874,211.020791931427,41.6512651463263,1.40903316378749,6,2,0,35,21,NA,840,2,1,1,1,3,4,3,4,3,2,NA,3,3,NA,2,2,2,NA,5,3,2,4,3,2,2,4,3,4,3,4,3,2,1,1,2,1,1,1,2,2,2,4,4,4,NA,5,NA,3,2,NA,3,4,3,3,3,3,3,3,2,0.657010462673499,1,7,6,5,6,5,6,3,5,5,6,5,6,5,5,NA,5
124,"T3","IG",FALSE,TRUE,-0.257427228823389,-1.35996287564796,-0.876759116216508,-0.938443089320192,-0.461271479727876,-0.191571912531558,-0.506910763323684,-1.13948182167635,-0.463438576438633,0,1,1.48106708601283,3.97849801061181,4.1352572959011,3.79680265163356,3.46193732384023,3.74796487628761,2.56826112345374,2.9351571633298,2.25021032287651,1.35373868735102,1.26978165938533,3.36857775717804,3.78717367941058,1.32104872051519,3.13517604852057,1.62512333559467,45,0,0,2,5.16,0,1,0,1,0,1,0.5,9.1,2.5,-181.921331524987,-43.7175079517369,745,3548,1,0.019138608800713,0.288545921775512,0.692315469423775,1,515.775024720712,214.966711722757,14.2582635565312,171.925008240237,42.9933423445514,1.58425150628124,5,2,0,34,21,NA,720,1,1,2,NA,3,4,NA,4,4,5,4,5,3,4,3,4,3,NA,4,4,4,3,3,2,3,2,4,3,2,2,2,1,1,2,1,2,1,1,4,3,3,4,4,4,3,4,4,4,2,3,3,1,2,3,4,3,1,2,2,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,"T3","CG",TRUE,FALSE,0.69851195551741,0.437744666418132,-0.721443025108001,-1.16429154979208,-0.0505321131576529,-0.912828204173864,0.940555799452264,-1.23034596244432,0.365253891190872,1,0,3.51949755791595,5.3436232772304,5.65711322349337,3.22665603288767,3.4755431837761,4.44287236805979,4.70302931789241,3.07193649189147,3.2380893178836,1.74924704778979,1.72593765641454,3.61578438045773,5.1696371123778,4.22396827170229,4.8750593232986,3.29608451147951,53,1,0,1,13.16,1,0,1,0,0,0,18,0.3,1,20.9078696159322,31.5743787240299,1172,5581,1,0.00530933431349695,0.312609536019154,0.682081129667349,1,799.399083970133,366.378376214448,6.22253981541842,266.466361323378,73.2756752428897,0.691393312824269,7,3,0,38,24,NA,1158,3,4,3,4,4,5,5,4,5,4,4,5,2,4,3,NA,4,4,5,5,4,4,4,4,4,3,NA,3,4,3,4,2,2,NA,1,2,2,2,4,3,3,5,4,5,5,3,4,3,3,1,4,4,4,5,5,5,4,4,5,0.574442516811659,0,NA,4,4,4,5,5,5,5,6,6,5,6,NA,4,5,4
126,"T3","IG",FALSE,TRUE,0.939690305831204,0.439832657770731,1.00804231396442,-0.273350197068162,0.159451277558486,-0.488116266897492,1.4574818775086,-0.934424441197552,1.76353435733344,0,1,NA,NA,NA,3.86096041780806,3.13590673418892,NA,NA,NA,NA,NA,1.47248199744829,4.58843204198964,NA,3.4122316995933,3.35193300695979,3.34594373563003,35,1,1,1,-4.84,1,0,1,0,0,1,7.3,5.1,2.9,174.004994344141,26.7840000725183,NA,4557,1,0.0112143226806074,0.238649218557402,0.75013645876199,1,717.880591035224,228.387302159434,10.7321068053413,239.293530345075,45.6774604318868,1.19245631170459,NA,NA,NA,NA,NA,NA,944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,5,3,2,3,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,"T3","CG",TRUE,FALSE,-1.19330435706194,-3.28420289177775,-2.30266928513535,-2.10639796942749,-1.53514774908282,-2.31441887383261,-1.4379455145523,0.739763803829566,-1.55952468381006,1,0,0.301625749697012,1.63840392351247,2.58460103612967,2.21792362238354,1.77474742707467,2.34884204282915,2.83225604060333,2.87874168456986,3.07503709348948,0.857904947251185,3.09800108503196,2.21953301122456,3.99466310960032,1.56053784243084,1.62405750952433,1.79097004442463,38,0,1,3,-1.84,0,1,0,0,1,1,5.6,1.1,0.1,-195.705999705538,-95.3882741583161,1353,6443,1,0.01315533521818,0.226050224741921,0.760794440039899,1,1029.35487737398,305.845954075819,17.7991685501975,343.118292457995,61.1691908151638,1.97768539446639,7,2,0,49,31,NA,1339,1,1,1,1,2,1,2,2,4,3,2,1,3,1,2,1,2,2,2,2,3,3,2,2,3,4,3,NA,3,3,3,2,2,1,3,2,3,3,2,2,3,3,4,4,NA,4,5,4,2,2,4,3,2,1,1,2,2,3,3,0.562176500885798,0,NA,7,6,6,5,5,3,4,4,4,7,4,5,NA,NA,5
128,"T3","CG",TRUE,FALSE,-0.956121250914823,0.25550056503589,-1.33264816449194,0.0866847510895447,-0.625214225309122,-0.42727739367626,-0.291572710047063,-0.0922888424157016,-0.453315246516664,1,0,NA,NA,NA,3.85387072009714,4.57742538475782,NA,NA,NA,NA,NA,2.61785803290944,3.32143105850044,NA,1.88902753837388,3.34718954938108,1.64435774946863,38,0,0,2,-1.84,0,1,0,1,0,1,13.7,0.3,0.5,-132.034889809389,-12.1403751019042,NA,4867,1,0.0129049477027729,0.249903584346175,0.737191467951052,1,753.409680245975,255.401463201791,13.1888565522339,251.136560081992,51.0802926403582,1.46542850580377,NA,NA,NA,NA,NA,NA,1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,2,2,1,0.549833997312478,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
