"id","timePoint","studyGroup","treatment_now","carryover_ig","z_habit","z_intention","z_attitude","z_injnorm","z_descnorm","z_pbc","z_auto_mot","z_planning","z_selfcontrol","trt","carry","habit_latent","intention_latent","attitude_latent","injnorm_latent","descnorm_latent","pbc_latent","auto_mot_latent","planning_latent","selfcontrol_latent","zimo_discat_latent","zimo_enjoy_latent","zimo_risk_latent","age","gender","prior_app","income","age_c","female","male","income_low","income_med","income_high","age_25_50","pa_driver","pa_demo_effect","steps_day","weeklyMET_minutes","pa_prop","pa_vig_days","pa_mod_days","pa_light_days","vig_mu","mod_mu","light_mu","pa_vig_minutes","pa_mod_minutes","pa_light_minutes","habit_1","habit_2","habit_3","habit_4","intention_1","intention_2","intention_3","attitude_1","attitude_2","attitude_3","attitude_4","attitude_5","norm_inj_1","norm_inj_2","norm_inj_3","norm_desc_1","norm_desc_2","norm_desc_3","pbc_1","pbc_2","pbc_3","pbc_4","autonomous_mot_1","autonomous_mot_2","autonomous_mot_3","autonomous_mot_4","controlled_mot_1","controlled_mot_2","controlled_mot_3","controlled_mot_4","action_planning_1","action_planning_2","action_planning_3","action_planning_4","self_control_1","self_control_2","self_control_3","motivational_comp_1","motivational_comp_2","motivational_comp_3","motivational_comp_4","bmzi_fitness","bmzi_health","bmzi_body","bmzi_social","bmzi_competition","bmzi_distraction","bmzi_aesthetics","zimo_discat5","zimo_enjoy1","zimo_enjoy2","zimo_enjoy3","zimo_risk1","zimo_risk2","zimo_risk3","app_use_prob","app_use_yesno","app_use_days","tam_usefulness_1","tam_usefulness_2","tam_usefulness_3","tam_ease_1","tam_ease_2","tam_ease_3","tam_enjoyment_1","tam_enjoyment_2","tam_enjoyment_3","tam_trust_1","tam_trust_2","tam_trust_3","tam_future_use_1","tam_future_use_2","tam_future_use_3"
20,"T3","CG",TRUE,FALSE,1.4818683913368,-0.939445051329625,-0.196306469612831,-0.0474223605500139,1.41312558650857,-0.439968992575052,-0.734527150625399,-0.264997428116033,1.13847758823581,1,0,NA,NA,NA,4.78380921585384,5.11223356898842,NA,3.36968388958624,3.17839676631235,4.2041214310875,NA,NA,NA,22,1,0,1,-19.25,1,0,1,0,0,0,0.0181751485622027,-551,7573.66843277867,NA,0.896127448981219,NA,NA,NA,3.7602855684538,3.85725099608132,4.1206866800993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574442516811659,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"T3","CG",TRUE,FALSE,-0.633095342072729,0.134146902758464,2.23076743129723,0.391337249587325,-2.11389908955316,-0.296083278330014,-0.27270902043862,0.383670576755433,1.41475713395728,1,0,NA,NA,NA,5.11581935768617,1.57259496292095,NA,3.96174229108801,2.74513204983884,4.44577394699739,NA,NA,NA,24,1,1,1,-17.25,1,0,1,0,0,0,-0.260707416054334,-347,1626.16629172589,NA,0.644509180916002,NA,NA,NA,3.62021733001744,4.02960317213193,4.18199169629878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657010462673499,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,"T3","CG",TRUE,FALSE,-0.00935563888106758,1.54060722707628,0.40183598220499,0.4381993601025,-0.195081137962006,0.773664493041612,0.389396978413092,0.0881109543623394,0.0610607578594205,1,0,2.94797683568148,6.49462663998718,5.11252595698502,5.12520325905842,3.8658310260574,5.02001589750317,3.90402155146538,3.13867257347344,3.41334047955579,2.82759861469449,4.87063364396649,1.9484464578979,56,0,1,2,14.75,0,1,0,1,0,0,0.513239877518329,397,5232.49724411834,6244,2.68813448468492,7,7,7,3.79701886486965,4.0708362558501,4.09952213512055,62,71,56,3,2,3,3,7,7,6,4,6,5,5,6,6,5,4,4,5,4,6,7,6,6,4,2,3,4,2,2,1,3,4,4,3,3,4,3,4,3,4,3,3,4,4,4,3,3,3,2,3,4,NA,5,2,2,1,0.52497918747894,0,NA,7,7,6,5,7,5,6,4,5,4,6,5,6,6,5
23,"T3","CG",TRUE,FALSE,-1.113205069223,-2.45952920211219,-1.33586120730161,-1.09773296726086,-0.173927169853974,-1.72421124780519,-0.817865126951063,-1.6965065868051,0.693395361402339,1,0,2.33301032526893,2.29746978344926,4.61589750602508,3.42392196044615,2.87655751513721,2.27245456688119,3.71900454294335,1.49136861559432,4.13923791493098,3.13340385491268,4.09399340294229,NA,32,1,0,1,-9.25,1,0,1,0,0,1,-1.07919715635644,-211,1358.93515089697,408,-1.39529086098726,0,0,4,3.63315316341672,3.8114422758995,4.13867061570144,NA,NA,51,3,3,2,2,1,2,1,4,4,5,5,5,3,3,3,2,3,4,2,3,3,3,4,3,4,4,2,1,2,2,1,1,2,1,5,3,4,3,3,5,4,5,4,3,4,3,3,2,3,4,4,4,2,2,2,0.679178699175393,0,NA,6,5,5,5,5,4,4,5,5,5,6,3,4,4,4
24,"T3","CG",TRUE,FALSE,-0.673276061126399,-0.647139620003513,-0.350304587767508,1.39228564846125,-0.302669429750952,-0.712900130214703,-0.704606403219283,-1.4343444269912,-0.220440720786331,1,0,NA,NA,NA,6.49179544937681,3.39610585562146,NA,3.64570188910115,1.83781469334946,3.36439061117788,NA,NA,NA,31,1,0,1,-10.25,1,0,1,0,0,1,-0.602324026706391,-223,2162.38468105709,NA,-0.0736882770782139,NA,NA,NA,3.52164372202974,3.98118658028163,4.13492352435854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679178699175393,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"T3","CG",TRUE,FALSE,-0.801407010905887,-1.12834421664336,-1.29807567205453,-0.378107046508911,-1.77183943814724,-0.892020510360372,-1.02591398399775,-1.51788815863921,-1.34316160857301,1,0,NA,NA,NA,4.11281683760313,1.25701534777963,NA,3.07262659563601,1.69620662813463,2.70839902300698,NA,NA,NA,45,1,0,1,3.75,1,0,1,0,0,1,-0.508564142989757,-55,2517.76800766855,NA,-0.199891651411554,NA,NA,NA,3.58815919361361,3.9677114802361,4.10513474651812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679178699175393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"T3","CG",TRUE,FALSE,-0.440432214230984,0.803065977228964,-0.667526950289858,0.807876345334664,0.283149779026118,-0.201686611476423,-0.875642656968339,0.258369613683391,-0.771572042958679,1,0,2.02450220316428,5.96372481238915,4.71655399681499,4.79522996880068,3.84595038214923,5.00814242017035,3.37184905972643,2.48090854996644,3.15576041816068,3.63612773698283,NA,2.02385447558147,48,1,1,3,6.75,1,0,0,0,1,1,0.0810488733660478,281,2646.04991084964,1272,0.0121155881756603,1,2,4,3.71261853092953,4.12162267633235,4.15274643382772,39,72,48,2,2,2,2,6,5,6,4,5,4,5,4,NA,4,4,5,4,3,5,5,4,4,3,3,3,3,2,2,1,1,3,2,2,3,3,3,3,3,3,3,3,5,5,2,3,2,2,2,5,5,5,4,1,2,3,0.689974481127613,0,NA,5,6,6,5,5,5,6,4,5,6,3,5,4,6,5
27,"T3","IG",FALSE,TRUE,1.00883651551399,0.782119098186899,-0.250041664889354,0.198633329296713,-0.542035456147229,0.505671359619902,0.637879209585203,0.907920999102591,-0.20297502190684,0,1,3.55689426726134,5.49587556266728,4.24240293828142,3.91615330394608,3.22596498185224,5.29005423197145,4.25539060516809,3.36042908731822,3.20481796196308,NA,5.04065869703822,0.838884202917295,38,1,0,2,-3.25,1,0,0,1,0,1,0.548060263807864,-99,6620.65590878371,1996,0.508955581959062,2,3,6,3.56352166050395,3.91089598768239,4.08489799364977,31,42,83,3,5,4,3,6,4,NA,5,5,4,4,5,5,5,5,4,4,3,6,NA,6,5,4,4,3,4,2,2,2,1,3,4,3,3,3,3,4,3,3,3,2,4,NA,4,2,2,3,4,3,4,4,4,1,NA,1,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,"T3","CG",TRUE,FALSE,0.823225228721044,1.366396830466,1.80411336630958,1.94762391268052,0.500148104063189,-0.205841094975651,0.528078154232717,0.799085773636434,0.724134037948185,1,0,2.81701020451337,7.00744337704788,7.62060121611343,6.16195126882486,4.46550528919743,4.88411401605484,4.62815256709784,3.30378281974794,4.72540285451755,5.42184016876286,4.48351583014974,NA,37,0,0,2,-4.25,0,1,0,1,0,1,0.685463569708166,209,5973.9552967368,5216,1.47261708035773,6,7,6,3.74238162373434,4.08574727707417,4.10476917966681,59,53,75,2,3,2,2,7,6,7,7,7,7,7,7,7,6,6,5,5,6,5,5,6,5,4,4,4,4,2,1,1,3,3,3,3,NA,NA,5,4,3,4,4,4,5,4,3,5,4,3,3,NA,5,4,5,3,NA,3,0.549833997312478,0,NA,6,5,7,5,NA,5,4,5,5,6,4,5,4,4,6
29,"T3","CG",TRUE,FALSE,0.615961530724361,1.52088774520496,-0.270387849828695,-1.14505019527236,-0.0744728427884358,1.23752892695124,0.788475010179579,-0.269110010023671,-0.0188631382054318,1,0,4.25006987435689,7.00413340727708,4.77468793872795,2.81595407149364,4.50227198277087,6.39218491290789,4.26099424356999,2.24948898803614,3.41479059897544,3.25938770115303,3.45547746023231,3.04871684404427,45,1,1,2,3.75,1,0,0,1,0,1,1.24757742651092,165,5810.82439282783,3288,1.35188402074304,3,6,6,3.81207571736267,4.18165673374685,4.19650707147829,43,68,52,4,4,4,5,7,7,7,5,6,6,5,6,4,4,4,6,5,4,7,7,7,7,4,4,4,4,3,1,2,1,3,2,2,2,3,3,4,3,2,3,3,4,NA,5,1,2,4,4,3,3,3,3,3,3,2,0.750260105595118,1,7,4,5,4,5,6,4,5,4,4,5,4,6,4,NA,5
30,"T3","CG",TRUE,FALSE,0.530855248583882,0.0570552992145444,0.395569149023878,0.604777668032117,-0.642070519126187,-0.151481340719092,-1.90478152653177,0.00129210367225926,-0.114610388030961,1,0,2.84936087977181,5.38756157558121,6.54932766932303,5.1965167895171,2.76860002653394,4.44691753883169,2.76608032103581,2.67290237460064,3.09144140520331,3.24654571508764,4.24813524263022,2.85226119432574,36,1,0,2,-5.25,1,0,0,1,0,1,-0.0384480141761127,-123,5186.3703288046,1712,-0.31476449738546,0,4,5,3.67096253143443,4.03506347942957,4.08882836023235,NA,77,48,4,4,4,3,6,5,6,6,7,7,7,5,7,NA,NA,2,3,2,4,5,4,3,3,3,3,2,2,1,2,1,3,2,2,3,3,3,3,3,4,3,3,5,4,2,3,4,2,NA,4,5,5,5,3,3,3,0.679178699175393,1,7,6,6,5,4,5,6,4,6,4,3,NA,6,NA,3,4
31,"T3","IG",FALSE,TRUE,0.423140222603481,-1.46791233564741,-1.1909940439863,-0.56374462535813,-0.331554377202716,-0.351311023638782,-0.499409483546018,-0.723410306074821,-0.231827446446253,0,1,NA,NA,NA,3.20148232740339,3.13015733368578,NA,3.06010247739009,2.13636536456133,2.98125259515817,NA,NA,NA,40,1,0,3,-1.25,1,0,0,0,1,1,0.0544025695376348,5,6384.22558168984,NA,-0.229697518958461,NA,NA,NA,3.639954950316,3.8607976027816,4.01837811245741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574442516811659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,"T3","CG",TRUE,FALSE,0.387851921554186,-0.0972428218319924,-1.6602856230501,-0.295771775409147,-0.232577621249864,-0.297559845299162,0.823770450368293,-0.10383514751699,0.67396895893543,1,0,2.69747384731587,5.87394872557052,3.98741907780039,4.50361047727024,3.89347656284826,4.88441968277645,5.12218225059437,2.43736215065331,3.62206765825846,3.76701539842283,3.79542591244947,1.29447497580298,39,0,0,2,-2.25,0,1,0,1,0,1,0.485654016880458,233,4718.96047720142,3160,-0.0878399508880474,4,4,6,3.7343519853914,4.013315593004,4.13051078964822,38,66,74,2,3,2,2,7,5,5,4,5,3,4,NA,5,5,4,3,4,4,6,5,5,5,4,4,4,4,2,2,2,2,2,3,3,3,4,4,3,3,4,4,NA,4,5,2,1,2,2,4,4,4,5,3,1,3,1,0.549833997312478,0,NA,5,4,4,4,6,5,4,6,5,6,5,NA,7,5,5
33,"T3","IG",FALSE,TRUE,1.52662776534295,0.570034389089248,-0.149933177041668,0.721843296468575,1.7257192284914,1.69777841777519,0.190202718276548,-0.00771278430915049,-0.0523116293730949,0,1,4.88984829886903,5.34299523959648,4.83284648799205,4.96333389490088,4.95657822515347,7.49558541719937,4.5045545138237,1.91471721971039,3.04517715119037,4.88524737298169,4.81395181390505,2.56035924570409,46,1,0,2,4.75,1,0,0,1,0,1,1.27490108811996,-3,7974.02528225807,3490,3.08143387881884,7,6,7,3.66485592763147,3.89960808981817,4.09822407677267,28,48,55,5,5,5,4,5,4,5,4,5,5,5,4,6,5,5,5,5,6,7,7,7,7,NA,4,4,4,2,2,3,2,2,2,3,3,3,3,4,4,3,3,3,5,4,2,4,3,2,3,5,NA,3,5,3,2,3,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"T3","IG",FALSE,TRUE,-0.67788307842582,0.243938599396386,-0.517244237454039,-1.44244674912209,-0.982380350179151,-0.0701294285645241,-0.0736372191867894,-1.31134344847436,1.24935956713481,0,1,1.29449146611495,5.87704073987672,5.67685695923339,1.35567152405235,2.7198176432992,4.75473270413289,3.64675183103577,0.897388276049114,4.33588512210776,4.06210495155858,5.57712025535561,2.7879749346318,35,1,0,2,-6.25,1,0,0,1,0,1,-0.11933653752706,-135,2390.09621436369,2004,0.669007142671104,2,4,6,3.36383887738803,3.93849659796264,4.05157922640729,29,64,43,1,1,1,1,6,5,6,5,6,6,6,6,1,2,2,2,2,4,4,5,5,4,3,4,NA,4,2,2,2,3,1,1,1,1,3,4,4,2,4,3,4,5,5,3,2,3,4,4,4,5,5,5,2,3,3,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,"T3","IG",FALSE,TRUE,0.20003378177128,1.43187552230351,0.594116721203433,0.854239027395618,1.20003093308338,1.27486986715747,1.25673189912519,1.03706377233312,1.09813996745294,0,1,3.05743496258364,6.35718600982322,5.63185235184281,6.36031398855763,5.29176225225129,7.32885159710204,5.21526113088689,3.33929599317284,4.34476045096935,2.64069949013957,2.81867991525838,2.55780155715164,36,1,1,3,-5.25,1,0,0,0,1,1,1.12949847269737,137,3701.61245400478,3004,1.54372796611189,3,5,4,3.6343480338134,4.02717106041106,4.16678230560312,41,73,70,4,NA,2,3,6,7,6,5,5,6,6,NA,6,7,6,5,5,4,7,7,7,7,4,4,4,4,2,3,2,2,3,3,2,3,4,4,5,3,3,3,3,3,5,4,1,2,4,2,2,2,2,1,3,2,2,0.657010462673499,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"T3","CG",TRUE,FALSE,-0.186371605424358,-0.0625706250098736,-0.0328843726524401,1.12142077318649,1.34623743615709,0.792814993498729,-0.925420673268289,0.759091994215276,-0.936903357954136,1,0,2.83322655320155,4.24898196827377,4.89039533512342,6.50179055407411,5.1928244072071,5.4501628182844,3.37394194972663,3.02478043359052,2.27499774569356,3.80674865630309,3.57924576101369,2.48170762744915,42,0,0,3,0.75,0,1,0,0,1,1,-0.0176690543397742,349,2571.50690683035,2946,1.93720454507684,4,6,7,3.78972325014,3.89937350757852,4.03627669651092,50,38,31,3,3,3,3,5,2,3,5,5,5,4,5,7,7,7,5,5,6,5,6,6,6,3,4,4,4,0,1,2,NA,3,3,3,3,3,2,2,3,3,3,3,4,4,3,1,4,3,1,3,3,3,3,2,1,2,0.47502081252106,0,NA,5,5,6,5,4,4,5,NA,6,6,6,5,5,5,6
37,"T3","IG",FALSE,TRUE,1.36086455424361,0.936812314420868,0.102703136224674,0.0370207860070977,0.233572296147875,-0.119240100123114,0.269002916773655,-1.28614397626814,-0.459031376177516,0,1,3.55373806531733,6.96396171231165,5.02449979200607,5.33403960385393,3.94992040893837,4.84042490202498,3.24160883745469,1.46235475803628,2.91210173116509,2.27245836000948,2.31675055707653,2.22833562650538,31,1,0,1,-10.25,1,0,1,0,0,1,0.628288860646187,-223,7544.02018141645,2388,1.98572129752247,4,6,6,3.56326910837203,4.01325982772909,4.02876862946605,24,46,43,5,4,3,3,NA,7,6,6,6,4,6,5,4,4,7,4,4,3,4,NA,6,5,3,3,3,3,2,NA,2,3,2,2,1,1,3,3,3,3,3,2,3,4,4,3,3,3,1,4,1,2,2,1,3,3,2,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"T3","CG",TRUE,FALSE,1.00686365772686,0.492534300824897,1.26084719874683,1.32142374272391,-0.500060069357042,0.842061055429243,2.4568841223668,2.91151777955596,1.3658864000577,1,0,5.12221594793053,6.02773517962886,6.86189155127343,6.52296383378769,2.56508945023121,6.0683269306588,6.17225920559827,3.98788176379477,4.17856680016846,4.50824686124126,5.1644263202898,2.63743626876258,33,1,1,1,-8.25,1,0,1,0,0,1,1.49655906041298,-19,6033.41514005936,5182,2.47320550908569,4,7,7,3.86506852541353,4.12542212192223,4.28455213296598,60,86,61,5,5,5,5,6,7,6,6,6,6,7,7,6,6,7,2,3,3,6,7,6,6,4,4,4,4,2,2,NA,1,4,4,4,4,3,5,4,4,5,NA,3,5,4,4,1,2,5,4,4,4,5,5,3,2,1,0.750260105595118,1,7,5,NA,5,5,NA,6,4,4,6,5,6,5,5,4,5
39,"T3","CG",TRUE,FALSE,-0.930234773364232,-0.413294359494569,-1.37993309107492,0.145239697909169,-0.0196858648659296,-1.3741630503866,-0.0989744747062485,-0.10412313952377,-0.44571330280232,1,0,2.00547491290421,4.88794354469046,3.82177956434901,3.45712181125301,3.65743140917031,3.4185412945574,3.65376013103294,2.44632202907501,2.89247536501214,3.19538716456589,3.21755512420459,2.36691538081399,66,1,0,3,24.75,1,0,0,0,1,0,-0.397268180065154,97,3008.07226481356,1632,-0.370358622783719,1,7,2,3.66117944902852,3.96489027682603,4.13533613384474,31,39,73,2,3,NA,2,6,5,5,4,4,4,4,5,2,4,4,4,4,3,3,3,4,5,3,3,3,3,2,2,2,2,3,2,3,2,3,2,2,3,3,3,4,4,4,3,5,1,4,5,3,3,3,NA,2,2,2,0.5,0,NA,6,6,6,4,4,6,5,5,5,5,5,6,4,NA,7
40,"T3","IG",FALSE,TRUE,0.853515066860639,0.0369902047045191,0.398635199664601,0.254667945499237,1.12630341141883,1.69978503709118,-0.925014234167253,-0.379187298960461,0.286618597385487,0,1,NA,NA,NA,4.47290254979866,5.11480936944658,NA,2.68978108628748,1.74516733441508,3.28713800261379,NA,NA,NA,43,1,1,3,1.75,1,0,0,0,1,1,0.429104643781814,221,6351.74556832566,NA,-0.0036605048666194,NA,NA,NA,3.66763339923759,3.91169455570709,4.03292604348294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657010462673499,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"T3","CG",TRUE,FALSE,0.451906324130814,-1.09810719380098,0.253116774709803,1.54619377888479,-0.0381403449379681,-0.769077726570594,0.878223749751519,1.1551880055861,0.765549207145853,1,0,3.0939090753278,4.77774346830666,5.6794185820045,6.53765221642198,3.822601597351,3.56953387511652,5.34653878374313,3.11803232538571,3.98252651806767,4.25002501633836,4.38201404076004,2.66961365153347,41,1,0,2,-0.25,1,0,0,1,0,1,0.145010192250436,-63,3986.66137761173,3254,1.19793685803778,5,6,7,3.68838247395906,3.99471569799862,4.2184432164622,25,63,53,3,3,3,4,4,4,4,6,7,NA,5,6,6,7,6,4,4,4,4,2,4,5,4,4,4,NA,3,2,2,1,3,NA,3,3,3,4,4,3,3,4,4,4,4,2,3,3,3,4,4,5,5,4,3,2,3,0.679178699175393,1,7,4,4,5,6,4,3,5,6,NA,3,5,4,4,NA,5
42,"T3","IG",FALSE,TRUE,-0.338378826818458,-0.59519775955662,-0.912382415176632,-1.99076310121501,-0.831018236208682,-0.217566413593253,-1.72478399021027,-1.39827950603725,0.541927286471341,0,1,NA,NA,NA,2.07232645166504,2.56117863949914,NA,2.40167136490267,0.959981759614204,3.77540238775093,NA,NA,NA,38,0,1,2,-3.25,0,1,0,1,0,1,-0.607136079033918,401,3365.55752882354,NA,0.704798957040357,NA,NA,NA,3.54618861903017,3.83269221640643,3.92204849184197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598687660112452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,"T3","CG",TRUE,FALSE,0.899496194048552,-0.855473242530076,-1.27524101270904,-0.773519169517219,-0.172805162991181,-0.798180030924877,1.45090438775102,-1.04588466454067,-0.876950758062099,1,0,5.65709878214378,5.10186138401765,2.81666774083952,3.86006642387025,2.65315946619834,4.18372139396353,5.96545551536839,1.98276438356114,2.81609244013862,4.04708838487755,3.77799874308497,2.31963249001765,34,0,1,1,-7.25,0,1,1,0,0,1,1.05751930589894,313,5500.71482230284,4192,2.5023204905772,6,5,6,3.95540138943683,4.01636301683067,4.20332221959423,45,53,81,5,5,5,5,6,4,5,2,4,3,3,3,4,4,3,2,2,3,5,3,4,5,4,4,4,4,2,2,1,3,2,NA,3,3,3,3,3,5,4,5,4,5,5,2,4,1,4,3,4,NA,4,4,1,2,3,0.634135591010801,0,NA,7,5,5,4,4,5,6,5,6,7,5,4,6,4,6
44,"T3","CG",TRUE,FALSE,-0.516897793586179,0.126791332069067,0.612378856543579,-1.22302932193468,-0.849770995751263,1.0578493945323,0.561942195879551,0.158727959116462,-0.0368052504806704,1,0,NA,NA,NA,3.21333923420007,3.21001028818562,NA,4.35315566736703,2.52232360368697,3.5394788554439,NA,NA,NA,40,0,0,1,-1.25,0,1,1,0,0,1,0.482421852849353,205,2406.34104406411,NA,2.18092997743857,NA,NA,NA,3.69061234970396,4.00252893967184,4.09014797163678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549833997312478,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"T3","CG",TRUE,FALSE,-1.01608595053425,0.477300681439196,0.731134171682239,-1.01035621945517,-0.47533993143622,-1.10729634519246,-0.56434734066478,0.1351193540471,-0.666916967443736,1,0,NA,NA,NA,2.02536042013862,2.84254901967612,NA,3.57041778799804,2.70365094094714,3.0412803119886,NA,NA,NA,32,0,1,1,-9.25,0,1,1,0,0,1,-0.136131031608565,289,205.538925126119,NA,1.03389809923048,NA,NA,NA,3.72719547759577,4.09018751229647,4.08166275340602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634135591010801,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,"T3","IG",FALSE,TRUE,0.0811977199448276,0.139912721357613,-1.10350537037795,-1.1509201745854,-0.28386130583091,0.311913900358195,0.00530009899660701,0.313264743603195,-1.25411171046985,0,1,2.65439967051821,4.71825846543303,4.39438524069778,2.78356513973034,3.51076154516834,3.72483892954529,3.8404546054632,2.71771996300947,2.45616987961387,3.5686804932029,3.81667190587049,1.26294718319207,51,1,0,1,9.75,1,0,1,0,0,0,-0.190076250472855,-203,3372.80043865781,764,-0.23520269452248,3,0,2,3.48857561597841,3.80871095169135,4.06230403063995,20,NA,71,3,2,4,2,5,NA,5,NA,3,5,4,5,3,3,3,1,NA,4,5,4,4,3,3,3,4,4,2,1,2,1,3,NA,3,2,2,2,3,3,4,3,3,5,4,3,NA,3,1,5,4,5,4,4,2,1,1,0.53742984534375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,"T3","IG",FALSE,TRUE,-0.0105402010429122,-2.63732974270623,-1.70968105489232,-0.147412778471065,0.931314877595891,-0.779056543955853,-1.17439414865245,-0.792521940976461,-2.27461739461926,0,1,2.42085642357851,2.0509121273624,3.18507624728363,3.83286282045184,5.14551443091716,4.47916073362401,2.73185967450599,2.04096613796077,1.3124545109416,2.697926502711,3.06915376927584,0.687850779423366,41,0,0,1,-0.25,0,1,1,0,0,1,-0.878157597889803,217,3872.8747040005,1396,0.212715461678112,3,5,4,3.55762918321156,3.53548101767989,3.9031927272766,19,27,50,3,2,2,3,2,2,3,4,3,3,3,3,3,3,4,6,5,5,4,5,4,4,3,3,NA,3,1,3,1,3,3,2,2,2,NA,1,2,3,3,3,3,3,5,3,2,3,1,4,2,2,3,NA,1,2,1,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
