"id","timePoint","studyGroup","treatment_now","carryover_ig","z_habit","z_intention","z_attitude","z_injnorm","z_descnorm","z_pbc","z_intrinsic_mot","z_planning","z_selfcontrol","trt","carry","habit_latent","intention_latent","attitude_latent","injnorm_latent","descnorm_latent","pbc_latent","intrinsic_mot_latent","perceived_comp_latent","perceived_choice_latent","extrinsic_mot_latent","planning_latent","selfcontrol_latent","zimo_discat_latent","zimo_enjoy_latent","zimo_risk_latent","age","gender","prior_app","income","age_c","female","male","income_low","income_med","income_high","age_25_50","rand_pa","pa_driver_small","weeklyMET_minutes","treat_phase_pa","vpa_share","mpa_share","lpa_share","share_sum","lpa_met_week","mpa_met_week","vpa_met_week","lpa_min_week","mpa_min_week","vpa_min_week","pa_light_days","pa_mod_days","pa_vig_days","pa_light_minutes","pa_mod_minutes","pa_vig_minutes","weeklyMET_minutes_check","rand_steps","steps_day","habit_1","habit_2","habit_3","habit_4","intention_1","intention_2","intention_3","attitude_1","attitude_2","attitude_3","attitude_4","attitude_5","norm_inj_1","norm_inj_2","norm_inj_3","norm_desc_1","norm_desc_2","norm_desc_3","pbc_1","pbc_2","pbc_3","pbc_4","intrinsic_mot_1","intrinsic_mot_2","intrinsic_mot_3","perceived_comp_1","perceived_comp_2","perceived_comp_3","perceived_choice_1","perceived_choice_2","perceived_choice_3","extrinsic_mot_1","extrinsic_mot_2","extrinsic_mot_3","action_planning_1","action_planning_2","action_planning_3","action_planning_4","self_control_1","self_control_2","self_control_3","motivational_comp_1","motivational_comp_2","motivational_comp_3","motivational_comp_4","bmzi_fitness","bmzi_health","bmzi_body","bmzi_social","bmzi_competition","bmzi_distraction","bmzi_aesthetics","zimo_discat5","zimo_enjoy1","zimo_enjoy2","zimo_enjoy3","zimo_risk1","zimo_risk2","zimo_risk3","app_use_prob","app_use_yesno","app_use_days","tam_usefulness_1","tam_usefulness_2","tam_usefulness_3","tam_ease_1","tam_ease_2","tam_ease_3","tam_enjoyment_1","tam_enjoyment_2","tam_enjoyment_3","tam_trust_1","tam_trust_2","tam_trust_3","tam_future_use_1","tam_future_use_2","tam_future_use_3"
91,"T3","IG",FALSE,TRUE,1.11737380627937,0.275188241990512,-0.597094011849244,-0.351478966170066,-0.485601203128718,0.720512996081364,1.02465353867334,0.920663109680323,0.271289421822657,0,1,4.37136599947356,4.72951445490304,4.40190460568556,4.12862412757296,2.64370821614678,5.00494682642503,3.76151048799618,3.64249326408738,3.17790340319307,2.56718114518742,2.93223783715202,2.96699516220089,4.17897575147717,2.54722836355559,1.28357949563448,44,1,0,2,3.73,1,0,0,1,0,1,-225.592811052346,30.6566805862669,352,1,0,0.314971746741794,0.685028253258206,1,241.129945146888,110.870054853112,0,80.3766483822962,22.1740109706223,0,2,1,0,40,22,NA,350,-1230.99367114815,NA,4,4,4,4,5,6,5,4,4,6,4,4,4,6,4,3,2,3,6,4,4,5,4,3,NA,NA,4,4,4,NA,3,3,3,1,3,3,3,3,3,3,3,4,3,3,3,4,5,1,3,2,4,2,4,3,4,3,1,1,1,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,"T3","IG",FALSE,TRUE,0.568847770655604,3.42609268094227,3.27202173073599,2.92361785447684,2.57024300159697,1.05845794939272,0.640445634038581,-1.11703722906355,1.53371548729624,0,1,2.88788008628162,9.30857333201269,8.46132863543555,7.7192028978224,6.1508504359849,6.3833479178765,3.7120483671077,4.36481691925395,3.1523373563522,2.50274200545344,0.998122826904296,4.66288507855173,4.82225735587581,5.07985877801881,3.77778469231012,50,1,0,1,9.73,1,0,1,0,0,1,302.670813405977,71.7289552835389,552,1,0,0.274448681906797,0.725551318093203,1,400.504327587448,151.495672412552,0,133.501442529149,30.2991344825104,0,4,1,0,33,30,NA,546,1470.51640086345,NA,3,2,2,3,7,7,7,7,7,7,7,7,7,6,NA,6,6,7,5,7,7,6,3,4,4,4,4,4,3,3,3,4,3,2,1,1,1,1,NA,5,4,4,4,3,3,4,5,2,NA,2,2,2,5,5,4,5,4,4,3,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,"T3","IG",FALSE,TRUE,-0.606287386733858,0.416874335860059,0.358525232161354,1.97506355733918,0.145389627842308,0.461867968879222,0.0936102250612852,1.12974179069726,0.906894806678915,0,1,0.240768947684938,5.36094197281083,5.4885828110646,6.63187047316235,4.38558606967106,5.22219914496055,3.4170017316578,3.05710561318197,2.66122534673414,2.84059031351751,2.53322810250479,4.05561262741124,2.9929419433426,5.03140346692181,2.09638890866003,42,0,0,1,1.73,0,1,1,0,0,1,60.4429486824573,-22.8670124458366,321,1,0,0.240296120084822,0.759703879915178,1,243.864945452772,77.1350545472279,0,81.288315150924,15.4270109094456,0,2,1,0,41,15,NA,321,-5574.22639433734,NA,1,1,1,1,6,5,6,5,6,6,4,4,7,5,6,5,5,3,5,5,5,6,4,3,4,4,4,2,3,2,3,4,2,4,3,2,3,3,4,4,4,3,3,NA,3,5,NA,3,4,4,2,3,3,4,5,5,2,3,2,0.51249739648421,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,"T3","CG",TRUE,FALSE,-0.249812475167138,-0.539669838493587,-0.880439720606751,0.167120226248633,-1.61012498555458,-0.968896039911557,1.25123465333365,0.0597569484741189,0.89821049142983,1,0,NA,NA,NA,4.35191311478874,1.6036787862338,NA,NA,NA,NA,NA,2.41555633871135,3.73464890538242,2.4546042637377,4.3277637961988,3.7173341017118,48,0,1,3,7.73,0,1,0,0,1,1,-880.50096291048,3.56755929033931,NA,1,0,0.305020561818965,0.694979438181035,1,44.4786840435863,19.5213159564137,0,14.8262280145288,3.90426319128275,0,NA,NA,NA,NA,NA,NA,0,196.068629971335,4846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,4,5,4,4,0.562176500885798,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,"T3","IG",FALSE,TRUE,-0.964744258190956,-1.94645527052632,-1.96941527800642,-2.18895248609223,-0.950918619654931,0.517290030867068,-1.8856402034701,-1.59148406988824,-0.85345714019563,0,1,0.767561437449878,3.35997677934245,2.27922339043748,1.39101024707635,4.40879922998052,5.12897258309537,2.07418548867297,2.22268190535964,3.5178695680748,NA,0.296940985763136,2.41607524849813,1.93067322171552,2.05207088919961,2.44961505182503,36,0,1,2,-4.27,0,1,0,1,0,1,128.912322625055,-54.2057006693254,1135,1,0.0290667749452405,0.22067552595865,0.75025769909611,1,851.542488474085,250.466721963068,32.9907895628479,283.847496158028,50.0933443926135,3.66564328476088,7,2,0,41,25,NA,1111,-4853.21081965617,NA,1,1,1,1,4,4,4,2,2,2,3,3,1,1,1,4,NA,4,4,4,5,3,2,3,3,1,3,3,3,3,NA,1,0,2,1,1,1,1,2,3,2,3,2,3,3,3,5,3,1,2,4,2,2,2,2,2,2,2,2,0.598687660112452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"T3","CG",TRUE,FALSE,0.119370801099929,-1.30922042751093,0.123432184476664,-0.675824620928674,-0.588218603510233,-0.0272826594867537,-0.0651554656168841,0.444880604273299,-0.665186687267759,1,0,1.95611056096459,4.80281829466868,5.1274548175685,3.42052694003596,4.17993193653374,5.45525189406336,3.46212586601955,2.36862478133963,3.53664394357164,1.37152042626744,2.36573013125075,2.99694385532917,4.70211052526316,3.51229265739101,2.92932668349323,44,1,0,1,3.73,1,0,1,0,0,1,59.4112785929736,-2.18946699887391,674,1,0.0116880038240924,0.273236519545317,0.715075476630591,1,481.960871249018,184.161414173543,7.87771457743831,160.653623749673,36.8322828347087,0.875301619715368,5,1,0,32,37,NA,665,-2149.78585142448,2745,2,3,1,2,5,5,4,6,5,6,5,5,4,NA,3,4,4,5,5,5,6,6,4,3,4,3,2,3,4,3,4,1,2,2,2,2,NA,2,4,3,3,4,4,3,3,5,4,4,1,3,5,2,4,4,3,3,4,4,5,0.679178699175393,1,7,5,6,6,5,5,6,5,4,6,4,3,4,5,5,5
97,"T3","CG",TRUE,FALSE,-0.135739264780237,-0.309717484614895,-0.954078761296131,-0.187753732686211,-0.592939871555537,-1.03418502938323,1.2475855677184,-0.968014975226036,-0.409355878853767,1,0,3.69928904901774,4.06559304169193,NA,3.48219130387638,4.08917924674695,3.54719213755793,4.61443220444839,3.67753795596789,4.02176497849808,NA,1.9191557483261,3.31916559518351,4.41527713938208,4.51804705956061,0.201667413568478,44,1,0,1,3.73,1,0,1,0,0,1,-110.665863210012,11.0559254584286,276,1,0,0.271318340795115,0.728681659204885,1,201.116137940548,74.8838620594516,0,67.0387126468494,14.9767724118903,0,2,1,0,34,15,NA,279,1286.15547485859,5881,4,3,3,4,5,5,4,4,3,5,4,5,2,2,4,2,4,5,3,3,4,4,4,4,4,4,3,3,4,4,4,0,2,1,2,2,2,2,NA,4,3,3,3,4,3,5,4,3,3,2,3,5,4,4,4,4,1,1,1,0.679178699175393,1,6,4,4,NA,5,6,3,6,4,4,5,4,5,5,6,5
98,"T3","IG",FALSE,TRUE,0.117594646829803,0.39380241537478,1.87650241219453,0.5425220351075,-0.814629014247476,-0.197638336214545,1.5655667267909,0.789982571709402,1.19208467002415,0,1,2.67863449284786,6.23071302367366,6.55728700030747,4.97448695521798,3.09849110144514,4.47784280033474,4.32135930661686,3.75457813415414,3.06755418165021,2.06495148512487,2.99671930229714,4.02792552562395,1.6955396783772,4.63567874994468,3.04209984407454,23,0,1,2,-17.27,0,1,0,1,0,0,-461.955600425999,25.2436860771219,692,1,0.00798964265501127,0.280996593441814,0.711013763903175,1,492.021524620997,194.449642661735,5.5288327172678,164.007174873666,38.8899285323471,0.614314746363088,5,2,0,33,19,NA,685,-877.398990935274,NA,3,3,2,3,5,7,6,7,6,6,7,NA,4,4,6,4,3,4,4,4,4,5,4,NA,4,3,4,4,4,3,3,3,2,1,4,3,3,3,5,5,4,3,3,4,4,4,5,1,2,2,5,2,1,5,4,5,3,2,3,0.48750260351579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"T3","CG",TRUE,FALSE,-1.42888764980553,0.467660382909572,0.448212007344008,-0.177640637210331,-0.17737129325592,-0.854791868354704,0.478899034363658,0.470135142877446,-0.611011239219545,1,0,1.78561106314962,6.0518562286681,5.58983646527247,3.85881270522865,3.264289238164,4.64252474132215,3.83673430347062,4.00312915427758,3.63949573318386,1.77474145006182,2.73554921776629,3.13508940253625,3.2586693747835,4.44595959009606,2.02920416945748,56,0,1,2,15.73,0,1,0,1,0,0,100.299561851115,6.379561848516,828,1,0.0208673309767619,0.299126331605948,0.68000633741729,1,563.045247381516,247.676602569725,17.2781500487588,187.681749127172,49.5353205139451,1.91979444986209,5,2,0,38,25,NA,820,-1439.08299123339,4354,2,3,2,2,5,6,7,5,4,6,NA,6,5,4,4,3,3,3,4,5,6,4,4,4,4,4,4,4,4,4,4,2,1,2,3,3,3,3,3,NA,3,4,4,3,4,5,4,2,4,3,2,4,3,4,5,4,3,2,3,0.52497918747894,1,4,6,6,6,5,4,3,5,4,4,4,3,6,4,4,4
100,"T3","CG",TRUE,FALSE,0.52993783609338,2.22387504912935,2.47148310729572,1.45454337391621,1.09930933107535,1.1869743277155,0.203018027321931,1.29789248502972,-0.295428283660706,1,0,3.58459179075111,8.34458134949155,9.48858588222619,6.51764098418688,5.64269599148583,7.09433838466774,3.70081299869951,3.72814833703617,3.21252183288327,1.97579133379603,3.85678141535867,3.2137457253585,2.22490976945654,6.90876086504136,2.76401660338951,18,1,0,2,-22.27,1,0,0,1,0,0,-362.323685429923,77.1336142167871,0,1,0,0.279535219124518,0.720464780875482,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,-902.999950442949,2965,3,4,4,4,7,7,7,7,7,7,7,7,6,7,5,NA,7,6,7,7,7,7,2,4,4,4,NA,3,3,2,3,2,2,3,3,4,4,4,4,4,3,3,4,3,3,4,5,4,4,3,1,3,2,5,5,5,3,3,3,0.574442516811659,0,NA,6,5,5,5,4,NA,3,5,7,5,5,3,4,3,4
101,"T3","CG",TRUE,FALSE,-0.95640170192928,0.335547651367287,1.7268441038806,-0.2889846574589,-0.415304397998455,-1.33232284476062,-0.81665139922034,-1.33476274818327,0.0534944914507174,1,0,1.18569742973496,5.52161373599773,6.72530031390847,3.54703036051078,4.03452765580169,NA,3.08770078424346,2.69403879562333,2.80035646243252,1.78214090143567,1.43471515427954,3.54507904239809,4.54508216478193,3.57113501849526,3.55529977024037,20,1,1,3,-20.27,1,0,0,0,1,0,14.8608541610523,-29.2685067120547,970,1,0.0237175585585646,0.268893015785143,0.707389425656293,1,686.167742886604,260.826225311589,23.0060318018077,228.722580962201,52.1652450623177,2.55622575575641,7,2,0,33,26,NA,953,2326.6387045955,7527,1,2,1,2,5,NA,NA,7,7,7,6,6,3,4,3,3,4,4,4,3,2,2,3,3,2,3,4,3,3,3,4,2,2,2,2,2,2,NA,3,4,4,3,3,2,4,4,4,NA,3,2,3,2,4,5,3,3,4,4,4,0.58661757891733,1,5,5,6,5,6,6,3,4,5,4,6,4,3,5,3,4
102,"T3","IG",FALSE,TRUE,-1.25153609466494,0.00320537374753907,-0.338714904483561,-1.95654120195599,1.03617381084731,-0.898558797991142,-1.29621586570281,0.61991874460212,0.536357044819713,0,1,1.03967822515905,5.38227974242887,4.08919086985246,1.3226415687569,5.18618823120398,NA,2.46068822901532,2.59714962817544,2.87584134323623,0.756874675672267,1.9957215588749,3.67668417992081,2.32277952655283,2.42307946532712,0.841001115346732,60,1,1,1,19.73,1,0,1,0,0,0,212.94095368267,-33.7213936290357,1239,1,0.0030538374488242,0.236543788532726,0.760402374018449,1,942.138541408859,293.077753992048,3.78370459909318,314.04618046962,58.6155507984096,0.420411622121464,7,2,0,45,29,NA,1235,3379.93934228901,NA,2,1,2,1,5,5,5,4,5,4,4,5,2,3,1,6,5,5,4,4,4,5,2,3,3,3,3,3,2,3,2,0,1,1,2,2,2,2,3,3,3,3,3,2,3,4,4,2,1,5,4,4,3,3,2,3,2,1,1,0.622459331201855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,"T3","IG",FALSE,TRUE,0.217117130900706,0.500074494306714,-0.687004602278243,0.145565614093029,0.0689244828623547,1.28467665078012,-1.2323081589103,-0.621594348757104,-1.93378496843608,0,1,2.33074193600585,5.85489192778082,3.87698244253505,4.93776096966039,3.59852185752371,5.54381698083301,2.16762364879763,2.41241126155579,3.15470322750173,1.55280715771109,1.97838056699167,1.83251383249798,2.29654169013029,4.50794478983561,1.03705470048494,40,1,0,3,-0.270000000000003,1,0,0,0,1,1,12.6682709364041,0.0951396892140277,671,1,0.0293009522859938,0.286577978711575,0.684121069002431,1,459.045237300631,192.293823715467,19.6609389839019,153.01507910021,38.4587647430934,2.1845487759891,4,2,0,38,19,NA,646,1765.72314684666,NA,1,NA,3,3,NA,6,4,3,4,4,5,5,6,4,6,NA,3,3,7,6,6,6,3,2,2,2,3,2,4,4,3,1,NA,1,2,2,2,1,2,3,2,3,3,2,3,5,4,4,2,2,3,4,2,4,5,3,1,1,1,0.574442516811659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"T3","IG",FALSE,TRUE,0.0443117206577574,-1.22542044560294,-0.578373170605101,1.08755016117738,-0.392672185345477,-1.14742640083685,0.739813466656047,-1.84913891018133,0.563969525789196,0,1,1.73423280205677,NA,NA,4.11205420524679,4.493710785024,3.282338034862,NA,3.00134281496473,3.10742971341979,1.88968638730994,0.854689538773956,3.42876589941713,3.13642202245162,3.80229449923893,1.36160870268603,30,1,0,2,-10.27,1,0,0,1,0,1,-37.4361030012919,-19.6143178770894,562,1,0,0.27576371892821,0.72423628107179,1,407.020789962346,154.979210037654,0,135.673596654115,30.9958420075309,0,4,1,0,34,31,NA,563,-526.043040711128,NA,1,2,1,2,4,6,6,NA,NA,4,4,NA,3,3,4,NA,4,4,4,4,4,3,3,4,NA,3,4,3,3,3,4,2,2,2,1,1,1,1,3,3,3,3,3,3,4,5,4,5,4,1,1,4,3,4,3,2,1,2,2,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,"T3","IG",FALSE,TRUE,-0.0671728979447916,-0.601754079683598,-1.21337674197064,-0.0913005749109564,0.0926300531495248,0.436462445077648,-0.607034618620558,0.803189035449758,-0.0103745437217153,0,1,NA,NA,NA,3.93488411147821,4.35808804597003,NA,NA,NA,NA,NA,2.55526734982768,2.94231865497841,2.69838805901611,1.84806426536048,1.43303659562085,44,0,0,3,3.73,0,1,0,0,1,1,345.879260759385,-19.3781194523231,NA,1,0.0106014846148901,0.266767687262036,0.722630828123074,1,1122.96830690326,414.556986005204,16.4747070915392,374.322768967752,82.9113972010408,1.83052301017102,NA,NA,NA,NA,NA,NA,1533,4085.57169369866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,1,0.437823499114202,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,"T3","CG",TRUE,FALSE,0.588609160307354,-0.671163337012123,-1.082652351985,-0.817790463303855,-0.368058937227058,1.08496447469618,-1.19354388661619,-1.28090273513219,-0.760700916009552,1,0,3.78919563695341,4.32968588553106,4.68021614468573,3.80476385351572,3.46683868061009,5.60769122680366,2.87927994908582,2.37650632966058,3.15526696387094,1.54606147360993,1.40881809720052,2.70588968747124,4.23175277062859,3.29686289351064,1.20975338138649,18,0,0,3,-22.27,0,1,0,0,1,0,-76.5331273745652,12.9173591928192,1090,1,0.00846794083015993,0.235155449556187,0.756376609613653,1,824.450504478882,256.319440016244,9.23005550487433,274.816834826294,51.2638880032487,1.02556172276381,7,2,0,39,26,NA,1079,-1300.17186780412,3870,4,3,4,NA,4,6,5,4,4,5,5,6,4,4,5,3,2,5,6,5,NA,6,2,3,3,3,3,2,4,3,3,1,1,2,2,1,2,1,3,NA,NA,3,3,3,3,3,4,1,3,1,4,3,4,2,3,3,2,1,1,0.365864408989199,0,NA,4,5,4,6,NA,6,5,4,6,4,5,5,5,5,5
107,"T3","IG",FALSE,TRUE,-1.6829780274113,-0.645410261830506,-2.36751826889293,-1.77622667589201,-1.77127488745267,-1.20045169680678,-0.684743472447487,0.0147508572521304,0.662047465306516,0,1,NA,3.62778137916343,2.51051371695291,1.36075332869066,1.94104754984171,3.51098687003399,2.76371367863155,2.435452869924,2.82832953863107,1.14441969718743,2.66251904803884,3.68646979873562,1.6817188380771,3.14898451934902,1.23416916902438,45,1,0,1,4.73,1,0,1,0,0,1,216.968448064219,-68.3840363131229,854,1,0.0072107591045608,0.313412326045998,0.679376914849441,1.00091714207083,580.187885281423,267.654126443283,6.15798827529492,193.395961760474,53.5308252886565,0.684220919477213,6,2,0,32,27,NA,846,-385.935825607635,NA,1,1,1,1,4,4,4,2,2,3,2,2,2,1,1,2,2,1,4,4,5,NA,2,2,2,2,2,2,3,3,3,2,1,2,2,3,3,2,3,NA,4,3,4,3,NA,4,5,3,1,1,4,3,1,3,2,3,2,1,2,0.645656306225795,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"T3","CG",TRUE,FALSE,-0.32591833230805,-0.826324117411853,-0.379160185908795,-0.329744775468405,0.102351297352095,-1.20910978959688,-2.19381014662677,-0.86172612297603,0.977148015183588,1,0,3.63035459522565,4.6559621564318,4.26715398720471,3.97157177075467,4.66524319803009,3.78108063720529,2.27167219304013,3.451277501619,2.38673711867612,0.803994471337254,1.84309568912615,4.0797160800505,2.84737621875533,3.11083374902538,4.27071101641504,45,1,0,3,4.73,1,0,0,0,1,1,398.298575800781,-9.15122701000919,1324,1,0.00219592596637085,0.247965976903215,0.749838097130414,1,992.785640600668,328.306953419857,2.90740597947501,330.928546866889,65.6613906839713,0.323045108830556,7,3,0,47,22,NA,1317,-77.9097698360779,3962,4,4,3,3,3,5,4,4,5,4,4,5,4,2,4,5,4,6,3,4,2,4,2,3,3,3,3,4,2,2,3,0,1,1,2,2,1,2,4,4,4,3,2,3,NA,4,4,3,2,1,3,2,3,3,3,3,5,4,4,0.610639233949222,1,6,7,6,7,4,5,5,4,5,5,6,4,4,5,6,5
109,"T3","IG",FALSE,TRUE,0.747147668292495,-0.317932894111393,0.388908490773643,0.159816774237093,0.573195563365307,-0.0493873620751717,-0.692201448438272,-0.111633451471176,-1.26071632861105,0,1,3.90816466533163,3.86374795910447,5.27398407174035,4.67961899427042,5.32927412374104,5.0583652423574,3.73677610260344,3.12521354458306,2.98269726491248,1.97640842190276,2.25923596173702,2.43359859604414,4.51542374829148,1.29599379360249,1.25563703960247,53,1,0,3,12.73,1,0,0,0,1,0,673.964815675181,14.7744622752984,1344,1,0.0284419256829794,0.3003496569945,0.67120841732252,1.01309814127861,902.104112881467,403.669939000609,38.2259481179243,300.701370960489,80.7339878001217,4.24732756865825,7,3,0,43,27,NA,1308,1156.91590748395,NA,4,3,5,4,4,4,4,6,5,5,5,6,4,NA,5,6,7,4,6,4,4,6,3,4,4,3,3,NA,3,3,2,2,2,1,2,2,2,3,2,2,3,3,4,3,3,5,3,1,4,3,2,5,5,1,2,1,1,2,1,0.46257015465625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,"T3","IG",FALSE,TRUE,0.783172817463663,1.17130555681014,0.209583039237242,0.574951871065514,0.75572423153387,0.709818632386364,-0.214887477741287,1.0726571751271,1.31099626168708,0,1,NA,NA,NA,3.93491638086381,3.77682299294703,NA,NA,NA,NA,NA,3.06403482461156,4.16832481103095,2.16131503173463,1.72766342784754,3.77532424421848,36,1,1,2,-4.27,1,0,0,1,0,1,-411.590465654029,26.7276084571514,NA,1,0,0.236115476004779,0.763884523995221,1,323.123153649978,99.8768463500217,0,107.707717883326,19.9753692700043,0,NA,NA,NA,NA,NA,NA,424,-2476.28394107316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,4,4,3,0.721115178022863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,"T3","IG",FALSE,TRUE,-0.299598915169164,-0.458078274929717,-0.714191441709029,1.89713756058243,0.162467627067964,-0.959037717561439,-0.130281775639559,-0.689715253703869,-0.601851807584683,0,1,2.26785370488757,4.23190517946555,4.46010057088691,5.64532597768444,3.32920497519444,3.46294081376997,3.86950986478883,3.0792746005525,3.07408698091673,1.37493702896165,2.00206817090416,2.90475811025233,2.54812004551542,5.24906404018695,1.62824141380182,55,1,0,2,14.73,1,0,0,1,0,0,-435.010748683876,-16.9090458538739,146,1,0,0.296288273208775,0.703711726791225,1,102.741912111519,43.2580878884811,0,34.247304037173,8.65161757769622,0,1,0,0,34,NA,NA,102,-2501.29645313897,NA,2,3,2,2,6,5,5,NA,4,NA,3,NA,6,5,6,3,3,5,3,4,3,3,4,NA,4,3,3,4,3,3,3,1,2,2,2,1,2,2,4,4,4,4,4,3,4,5,3,2,3,NA,3,1,2,5,5,5,2,2,1,0.53742984534375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,"T3","CG",TRUE,FALSE,0.0903696999005883,0.566183688501527,0.311235778905059,0.43468688721553,0.792053909440221,-1.63832384575339,1.38660109136094,0.133870232739851,0.484403565404984,1,0,3.69649562338174,6.76315067647018,6.31236324315715,3.60615347678459,5.3770825990583,3.77541750290459,4.57058482264436,3.74054015187505,3.42984784908802,2.14414674427351,2.75346826139426,4.19337159751612,4.2448348570649,5.0179444370712,3.14564369531217,24,1,1,2,-16.27,1,0,0,1,0,0,231.074731190984,42.1954233930902,853,1,0.0102054990897886,0.260593944769353,0.729200556140859,1,622.008074388153,222.286634888258,8.70529072358971,207.336024796051,44.4573269776516,0.967254524843302,6,2,0,35,22,NA,850,3087.36139644555,7794,3,4,4,4,6,6,7,6,5,7,4,6,3,3,3,6,5,5,5,3,3,3,4,4,4,3,4,3,3,4,4,3,3,NA,3,3,2,3,4,5,4,4,4,4,4,4,NA,3,3,2,3,3,4,5,5,4,3,3,2,0.657010462673499,1,7,5,4,5,NA,6,6,5,5,5,5,4,4,4,5,4
113,"T3","CG",TRUE,FALSE,-1.5138729129153,-1.15854438454919,-0.0404905934434746,-0.345398630289568,-1.46669663932805,-0.430979780176,-1.06638435461152,-1.92314656227601,-0.102077755137728,1,0,1.00003909452337,4.55044432194269,5.30362608061008,3.99776465034606,2.74893198446944,4.35049913284124,2.76967032504405,3.15978409722106,3.07852968785251,NA,0.541885324801863,3.21682769005701,1.77892726537848,3.68733044429109,2.2315791610226,40,1,0,1,-0.270000000000003,1,0,1,0,0,1,1.91003217288134,-36.4804843346921,448,1,0,0.275366258881986,0.724633741118014,1,324.63591602087,123.36408397913,0,108.211972006957,24.672816795826,0,3,1,0,36,25,NA,449,3275.95001353285,6991,1,1,1,1,4,6,NA,5,6,NA,5,5,5,4,3,3,3,2,4,4,NA,3,3,NA,3,3,2,3,3,3,3,1,1,1,1,1,1,1,4,3,3,3,3,3,3,5,4,3,3,1,2,NA,2,4,3,3,2,2,2,0.679178699175393,0,NA,5,5,NA,5,5,5,6,3,4,4,2,6,4,4,6
114,"T3","CG",TRUE,FALSE,0.549400291807205,1.82112028733496,1.79480431106056,2.02642293007173,1.54697338322951,0.873675422886497,-0.973073248289531,0.256298649346748,0.531527489493614,1,0,6.03962833840746,NA,6.62387340196023,6.52059790242502,5.47568228285309,6.10513977789226,2.32320298555708,2.60318220171598,3.28047845960703,1.67899179035382,2.4213112479143,3.53661794715493,1.57975472885841,4.1502280362232,2.08658874497419,40,1,0,3,-0.270000000000003,1,0,0,0,1,1,149.2051057521,88.2123589957938,1417,1,0.00525955197634175,0.282809892953373,0.711930555070285,1,1008.80559653459,400.74161831493,7.45278515047627,336.268532178198,80.148323662986,0.828087238941807,7,3,0,48,27,NA,1413,2228.30189086709,7977,5,NA,5,5,7,7,7,6,7,6,7,6,6,7,6,5,7,5,7,6,7,7,2,2,2,3,2,2,NA,4,3,1,2,1,2,2,2,2,3,2,4,3,3,3,NA,5,5,3,3,4,3,3,1,4,4,3,3,2,4,0.610639233949222,0,NA,7,7,NA,4,4,4,NA,6,7,4,5,3,5,4,5
